Close,High,Low,Open,Volume,CPIAUCSL,Inflation,Return,Real_return,Log_Return,rv
67195.8671875,71222.7421875,65254.8359375,70061.3828125,44129299406,313.023,0.0021706766556210955,-0.04088948430588779,-0.04296689372832829,-0.041748970181434676,
63821.47265625,67931.4296875,60919.10546875,67188.375,52869738185,313.023,0.0021706766556210955,-0.05021729270691988,-0.052274498329333174,-0.05152204971523435,
65738.7265625,65824.4296875,62205.8515625,63836.23046875,49084320047,313.023,0.0021706766556210955,0.03004089104268326,0.02780984819878074,0.02959850149495867,
63426.2109375,66878.6484375,62332.0703125,65739.6484375,43595917654,313.023,0.0021706766556210955,-0.03517737178558533,-0.03726715350108023,-0.03581099949650861,
63811.86328125,64355.66796875,61716.40234375,63419.296875,42847528078,313.023,0.0021706766556210955,0.006080330797783695,0.0039011859289375117,0.0060619201772289105,
61276.69140625,64486.36328125,59768.5859375,63831.84765625,41915247049,313.023,0.0021706766556210955,-0.03972884891052719,-0.04180877224024626,-0.04053958534994488,
63512.75390625,64125.6875,60833.48046875,61275.31640625,36006307335,313.023,0.0021706766556210955,0.03649124077498622,0.034246226634666144,0.03584120208614769,
63843.5703125,65481.59765625,59651.390625,63510.75,49920425401,313.023,0.0021706766556210955,0.005208661031110617,0.0030314041772083744,0.005195142876912206,
64994.44140625,65442.45703125,63172.40234375,63851.1015625,23097485495,313.023,0.0021706766556210955,0.018026421268684478,0.015821401466241447,0.017865871886504233,
64926.64453125,65723.2421875,64277.72265625,64992.81640625,20506644853,313.023,0.0021706766556210955,-0.0010431180502996629,-0.003206833706854817,-0.0010436624765665994,
66837.6796875,67233.9609375,64548.1796875,64935.6328125,28282686673,313.023,0.0021706766556210955,0.029433758205850147,0.02720403039650865,0.029008901759275917,
66407.2734375,67199.2421875,65864.8671875,66839.890625,24310975583,313.023,0.0021706766556210955,-0.006439574982440521,-0.00859160204806153,-0.006460398489914604,
64276.8984375,67075.3671875,63589.87109375,66408.71875,30276655120,313.023,0.0021706766556210955,-0.03208044676017341,-0.03417693633792507,-0.03260630131627199,
64481.70703125,65275.20703125,62783.6328125,64275.01953125,32155786816,313.023,0.0021706766556210955,0.0031863484195515657,0.0010134718442569302,0.0031812827691917772,
63755.3203125,64789.65625,63322.3984375,64485.37109375,24139372950,313.023,0.0021706766556210955,-0.011265004482557628,-0.013406579788400319,-0.011328935219016097,
